dates,Lake_City,Camden,Hillsboro,Phoenix_Area,Marshall,Subiaco,Hobart_Municipal_AP,Tucumcari_4_NE_,Death_Valley_National_Park,Hopewell,Neosho,Las_Animas,Blanding,Yosemite_National_Park_Area,Saluda,Clarksdale,Portales,Springerville,Ojai
1975-02-01,3.2,5.69,3.39,0.33,5.03,3.47,1.84,0.78,0.0005,3.4,3.66,0.16,1.2,10.5,5.65,7.24,1.19,,4.76
1975-04-01,5.45,3.31,4.86,0.43,0.52,2.79,0.56,0.83,0.33,3.34,2.15,0.96,0.95,5.84,4.9,4.61,,0.13,2.05
1975-06-01,4.43,4.2,1.17,0.0005,3.31,7.03,2.49,0.69,0.0005,3.07,5.03,2.01,0.26,0.49,3.22,8.03,1.98,0.0,0.0
1975-08-01,6.79,8.66,,0.0005,2.92,6.92,2.86,0.68,0.01,2.2,2.39,1.45,0.42,0.38,4.54,5.86,1.75,1.83,0.0005
1975-10-01,1.87,1.15,1.16,0.23,2.19,1.06,2.02,0.0,0.04,2.34,3.49,0.0005,0.19,6.56,1.8,1.75,0.17,0.04,0.45
1975-12-01,2.41,1.94,2.04,1.12,2.3,3.86,1.15,0.14,0.0005,3.64,3.79,0.04,0.74,0.71,4.6,3.55,1.12,0.34,0.15
1976-02-01,3.4,3.3,0.84,0.47,2.14,2.31,0.16,0.0005,2.37,,1.32,0.64,1.6,3.52,1.59,4.38,0.39,0.31,5.68
1976-04-01,2.68,1.13,5.25,0.67,0.4,1.78,6.96,1.49,0.12,0.64,7.62,1.42,0.75,1.32,0.63,2.0,0.44,0.34,1.33
1976-06-01,3.41,5.6,6.35,0.09,3.99,3.16,2.69,2.5,0.0005,2.87,4.44,0.58,0.04,0.17,3.01,5.47,0.11,0.03,0.32
1976-08-01,7.13,0.41,0.0,0.12,3.21,3.74,1.08,0.24,0.0,1.55,3.59,0.77,0.59,1.05,2.07,0.36,5.17,2.78,0.13
1976-10-01,1.62,3.17,4.53,0.7,4.35,4.86,2.53,0.87,0.47,8.7,2.9,1.21,0.24,0.82,6.16,3.81,0.7,0.55,0.04
1976-12-01,4.08,2.74,2.32,0.85,3.06,2.38,0.2,0.0005,0.0,3.41,0.6,0.0005,0.03,0.1,5.87,2.24,0.0005,0.0,0.74
1977-02-01,,3.15,2.45,0.06,1.04,1.73,1.47,0.33,0.0,1.7,2.26,0.41,0.04,1.87,1.3,1.4,0.31,0.45,0.19
1977-04-01,1.16,5.06,5.24,0.06,4.76,2.45,2.3,3.13,0.0,2.98,3.5,1.41,0.15,0.18,1.29,4.19,1.32,0.12,0.0
1977-06-01,6.35,2.65,1.02,0.1,6.18,6.59,1.24,1.35,0.0,0.88,7.02,1.75,0.07,1.68,3.47,4.23,1.8,0.56,0.05
1977-08-01,10.78,4.4,0.89,0.18,4.87,2.39,5.19,1.91,1.14,2.82,6.4,2.86,0.81,0.0,6.53,1.77,3.81,4.09,0.69
1977-10-01,0.34,0.11,1.19,0.61,2.75,2.89,1.7,0.25,0.0,9.53,1.63,0.0,1.07,,4.4,2.39,1.32,1.25,0.0005
1977-12-01,8.45,1.98,0.24,0.54,2.51,1.86,0.0005,0.04,0.44,4.9,1.61,0.15,0.63,11.03,,2.24,0.5,0.29,6.23
1978-02-01,4.35,2.39,4.16,2.21,0.86,2.29,2.48,0.42,0.77,0.54,1.61,0.35,2.69,10.6,1.23,1.54,0.83,0.79,13.5
1978-04-01,1.91,4.33,1.51,0.2,3.11,3.04,1.77,0.68,0.04,4.0,4.95,0.77,1.02,6.01,3.65,2.55,0.3,0.15,2.35
1978-06-01,5.37,3.35,0.24,0.01,2.01,1.49,2.22,3.27,0.0,3.16,4.69,3.61,0.08,0.0,4.46,3.96,3.28,0.01,0.0
1978-08-01,6.87,4.56,1.9,1.79,6.19,3.08,1.56,1.04,0.03,6.53,5.9,1.76,0.08,0.08,,2.47,2.95,4.26,0.0005
1978-10-01,0.18,1.86,0.9,0.35,1.2,0.5,0.0005,0.25,0.05,1.19,0.57,,1.29,0.01,0.7,0.98,0.81,0.77,0.0005
1978-12-01,3.22,6.82,2.52,2.46,3.15,5.72,0.41,0.43,0.07,3.88,2.82,0.14,4.34,,,7.14,0.36,0.93,2.57
1979-02-01,4.55,5.57,2.68,0.09,5.5,5.33,0.48,0.04,0.21,5.63,1.28,0.4,1.72,9.67,,4.32,0.05,0.36,5.55
1979-04-01,8.1,10.51,3.92,0.02,5.01,5.92,2.7,1.03,0.0,3.89,2.8,0.66,0.38,1.42,7.22,10.71,2.48,0.17,0.0
1979-06-01,4.22,5.11,3.36,0.04,3.65,2.92,4.62,2.39,0.0,2.33,5.7,1.5,0.57,0.0005,2.94,2.44,5.82,0.45,0.0
1979-08-01,7.43,3.22,3.98,1.18,5.31,3.04,2.36,2.45,0.01,4.86,4.31,2.47,0.6,0.0,1.85,1.53,2.99,3.58,0.0
1979-10-01,0.7,3.17,3.8,0.09,1.37,3.05,2.86,1.38,0.0005,3.28,2.4,1.15,0.75,2.74,1.8,3.4,0.24,0.16,0.65
1979-12-01,2.95,3.66,3.82,0.13,1.3,5.49,0.56,0.12,0.0,1.75,1.12,0.98,1.31,6.18,1.95,4.6,0.54,0.39,1.07
1980-02-01,3.57,2.53,1.04,2.09,1.43,1.05,0.46,0.82,0.95,1.39,2.37,0.37,2.86,14.24,2.98,1.22,0.64,1.52,14.25
1980-04-01,5.72,4.15,4.63,0.44,2.7,3.69,1.49,2.25,0.4,5.19,3.53,3.74,0.97,2.09,1.61,6.66,0.37,0.61,0.64
1980-06-01,7.8,1.36,0.37,0.03,3.54,6.41,1.22,0.17,0.02,0.61,1.71,0.89,0.02,,4.18,9.93,0.95,0.42,0.0
1980-08-01,2.96,0.36,1.58,0.06,2.59,0.32,0.42,6.3,0.0,2.09,5.43,0.41,0.38,0.1,1.43,0.02,1.54,4.22,0.0
1980-10-01,5.84,2.24,0.0,0.02,2.69,2.65,0.65,0.13,0.0,4.47,7.08,0.0,1.04,,3.25,3.14,0.24,0.47,0.0
1980-12-01,0.76,0.89,2.64,0.08,0.73,1.66,1.7,0.05,0.0,0.56,1.28,0.0005,0.23,3.29,1.49,0.51,0.18,0.19,1.41
1981-02-01,6.63,2.64,1.58,1.08,3.12,3.08,0.46,0.3,0.02,2.93,2.3,0.1,0.38,,4.53,3.35,0.33,0.41,2.06
1981-04-01,1.38,2.13,1.45,0.2,3.49,2.06,3.16,0.8,0.0,2.66,3.61,0.13,1.06,1.31,0.87,0.63,0.59,0.3,0.68
1981-06-01,9.27,5.28,14.28,0.0005,2.11,4.6,4.23,2.08,0.0,3.21,4.7,1.34,0.38,,3.01,5.2,1.83,1.21,0.0
1981-08-01,9.33,0.98,1.19,0.11,1.34,3.73,2.5,6.25,0.0,2.46,6.36,1.42,0.68,0.17,5.9,3.21,6.86,0.99,0.0
1981-10-01,1.04,7.45,4.52,1.34,2.09,5.4,6.76,1.52,0.18,2.47,7.24,0.23,1.48,4.74,3.77,5.21,2.95,0.51,0.56
1981-12-01,3.2,0.69,0.15,0.0,3.01,0.45,0.33,0.0005,0.0,4.27,0.91,0.48,0.15,6.62,8.49,1.21,0.0,0.03,0.52
1982-02-01,2.47,4.12,2.17,0.67,5.11,,0.29,0.23,0.35,4.48,0.61,0.91,0.78,8.21,6.18,4.89,0.49,0.69,1.01
1982-04-01,4.46,2.95,2.45,0.0005,3.14,2.21,1.41,0.48,0.0005,2.09,4.52,0.3,0.17,,5.02,9.15,0.08,0.01,2.61
1982-06-01,5.23,5.06,5.16,0.0005,3.63,6.9,4.35,3.31,0.0,4.02,5.13,4.81,0.09,4.0,4.53,4.58,1.8,0.32,0.0
1982-08-01,5.19,3.81,1.17,1.97,5.12,1.88,0.77,0.9,0.06,5.5,4.57,0.68,2.95,0.36,2.09,8.49,1.71,4.67,0.0005
1982-10-01,0.55,4.49,1.3,0.0005,2.37,3.14,0.34,1.83,0.0,2.65,2.53,0.07,1.09,6.76,2.26,4.44,0.08,0.02,0.33
1982-12-01,2.94,10.23,2.33,1.64,3.66,9.38,1.11,1.08,0.4,4.34,5.18,0.63,1.0,9.88,5.19,15.99,1.39,0.97,3.74
1983-02-01,5.86,6.96,3.93,1.17,4.09,2.41,0.78,1.63,0.5,5.09,1.38,0.85,1.96,8.2,5.37,3.53,0.23,,7.53
1983-04-01,5.72,2.85,0.26,0.18,6.33,4.92,1.09,1.15,0.08,5.94,7.33,1.86,0.95,5.31,4.3,5.29,0.56,0.31,4.43
1983-06-01,9.03,6.36,3.29,0.0,1.53,2.84,3.2,2.64,0.0,2.83,5.32,0.65,1.01,0.66,0.57,7.41,1.57,0.3,0.0
1983-08-01,3.3,1.32,4.05,2.48,1.54,1.39,0.3,0.58,1.12,4.27,1.29,0.87,0.8,0.52,1.61,0.97,0.07,3.4,1.22
1983-10-01,2.46,1.89,4.71,0.71,2.36,2.53,10.43,1.8,0.01,3.15,8.21,0.13,0.38,1.38,1.9,3.15,2.87,1.93,2.92
1983-12-01,9.22,6.23,0.93,1.16,4.57,4.06,0.37,0.96,0.54,4.46,1.79,0.4,1.4,12.58,6.16,10.43,0.44,0.05,3.99
1984-02-01,5.34,4.82,3.0,0.0,5.25,4.58,1.35,0.11,0.0005,4.75,2.91,0.59,0.25,4.8,5.91,5.4,,0.0,0.0
1984-04-01,5.44,3.64,0.8,0.91,2.37,1.97,2.04,1.66,0.0,5.14,4.99,1.3,1.01,1.96,4.73,4.1,1.02,1.56,0.08
1984-06-01,2.59,4.06,2.37,0.18,3.81,0.35,4.82,3.0,0.0,,1.09,0.4,1.06,1.11,3.08,5.22,4.02,0.16,0.0
1984-08-01,3.37,6.6,1.2,0.87,3.49,2.95,1.25,3.95,1.2,2.94,2.32,0.25,0.55,0.0,4.26,3.67,3.58,2.92,0.16
1984-10-01,1.64,17.98,9.69,0.31,1.52,13.62,1.13,3.44,0.02,1.76,7.61,2.04,2.14,3.12,1.37,12.58,3.89,1.17,0.26
1984-12-01,,2.71,5.44,2.93,1.07,5.7,4.19,1.61,,1.87,6.32,0.45,2.29,1.33,2.03,1.24,1.25,,5.84
1985-02-01,2.19,2.58,2.5,0.18,5.14,3.7,2.42,0.55,0.0,3.8,4.71,0.64,0.12,3.0,6.86,3.49,0.04,0.3,1.25
1985-04-01,3.18,3.38,1.76,0.17,1.87,6.11,2.88,1.31,0.0,0.75,4.99,1.57,1.72,0.73,2.06,3.8,1.08,0.56,0.0
1985-06-01,10.58,4.2,1.96,0.0,3.76,2.55,5.27,2.12,0.0,1.78,4.44,0.28,0.14,0.37,3.6,2.08,3.01,0.54,0.0
1985-08-01,7.99,1.65,0.73,0.21,6.51,3.55,3.39,2.57,0.0,12.49,6.83,1.05,0.03,0.0,4.49,4.15,2.03,1.05,0.0005
1985-10-01,7.35,7.65,5.44,0.92,2.51,5.07,4.89,4.71,0.0,6.24,6.65,1.44,1.39,3.03,7.19,4.15,2.36,0.65,0.32
1985-12-01,1.84,5.2,5.01,0.86,0.73,1.65,0.12,0.02,0.09,0.77,2.72,0.25,0.02,4.94,1.47,2.16,0.0,0.15,1.29
1986-02-01,4.6,4.42,3.69,1.19,2.22,3.46,0.33,0.98,0.08,2.76,1.89,0.14,1.37,22.57,1.55,1.81,1.1,0.63,8.73
1986-04-01,0.41,5.39,1.37,0.01,1.13,7.38,2.05,0.44,0.02,1.27,8.01,0.25,1.59,1.22,0.83,1.83,,0.04,1.8
1986-06-01,3.61,12.61,8.31,0.01,1.22,2.74,3.81,5.34,0.0,0.93,4.14,,1.06,0.0,1.41,6.69,2.46,1.45,0.0
1986-08-01,10.34,2.38,3.45,1.27,4.96,6.59,6.4,2.24,0.17,7.41,2.8,3.1,2.4,0.01,8.99,2.6,3.69,5.29,0.0005
1986-10-01,5.66,7.27,5.59,0.41,2.73,4.43,5.85,2.45,0.09,2.74,4.17,2.15,1.26,0.02,4.2,3.35,2.12,1.72,0.0
1986-12-01,5.67,6.43,2.73,1.38,3.17,1.8,0.77,0.79,0.0005,5.62,,0.12,0.67,1.24,3.75,7.96,1.31,1.25,0.32
1987-02-01,5.66,9.52,3.36,2.06,3.86,4.69,2.62,1.45,0.06,2.73,4.57,1.34,1.26,5.29,4.4,7.57,1.16,1.58,1.33
1987-04-01,0.66,0.49,0.58,0.09,5.72,0.99,0.02,0.78,0.04,7.64,1.26,0.26,1.5,0.91,0.64,2.85,0.22,0.28,0.14
1987-06-01,4.82,2.66,9.39,0.01,5.35,3.91,4.42,1.68,0.0,2.57,1.1,2.28,0.08,0.05,5.26,2.13,4.86,0.57,0.0
1987-08-01,12.89,1.74,1.31,0.45,1.96,7.79,1.67,3.16,0.0,3.22,4.93,2.92,4.34,0.0,3.4,2.77,8.29,2.45,0.01
1987-10-01,0.2,2.37,0.46,0.47,0.46,2.75,1.72,0.22,0.24,1.5,3.05,0.03,2.26,3.63,0.65,0.66,0.71,0.67,1.99
1987-12-01,1.03,9.46,3.83,1.62,2.83,7.77,2.96,0.43,0.57,2.83,6.86,0.6,0.78,,2.17,6.93,0.93,1.08,3.85
1988-02-01,7.12,2.9,,0.23,0.99,2.62,0.03,0.0005,0.37,3.39,2.44,0.25,0.5,0.8,2.47,2.34,0.17,0.28,3.12
1988-04-01,2.3,2.81,1.32,1.09,,4.05,3.18,2.49,1.7,1.99,2.71,1.74,0.78,3.23,3.41,3.77,1.47,0.94,
1988-06-01,2.86,1.15,4.16,0.02,1.63,1.46,1.23,3.73,0.12,2.08,0.83,1.91,1.4,0.45,7.37,0.04,4.72,1.61,0.19
1988-08-01,16.08,2.18,0.09,0.63,5.58,2.23,0.87,1.87,0.22,2.34,3.05,0.58,1.82,0.0,7.65,0.45,3.63,5.32,0.0
1988-10-01,2.95,6.72,1.53,2.38,2.34,2.64,1.5,0.41,0.0,3.32,1.64,0.02,0.1,0.0005,3.15,,0.35,1.04,0.0
1988-12-01,1.43,6.23,3.15,0.14,,2.25,0.52,1.49,0.03,0.77,2.92,0.22,0.88,5.35,0.44,7.98,0.14,0.55,4.04
1989-02-01,0.85,8.3,4.4,0.0005,2.16,8.51,1.21,0.24,0.0,4.81,2.21,0.08,,1.92,,10.92,0.7,0.17,4.47
1989-04-01,2.05,2.96,2.69,0.0,,1.48,0.01,0.18,0.0,4.7,0.99,0.29,,1.14,5.47,1.49,0.0005,0.0,0.17
1989-06-01,8.93,12.85,7.15,0.0,3.1,7.08,7.32,4.47,0.0,4.29,3.92,1.54,,1.43,9.13,12.6,6.22,0.0005,0.0
1989-08-01,6.09,2.35,4.17,1.11,3.8,0.51,3.11,4.81,0.0,4.17,2.64,1.25,,0.05,3.2,3.72,4.33,1.44,0.0
1989-10-01,1.5,1.45,1.02,0.46,2.94,0.61,1.45,0.43,0.0,3.26,2.04,0.18,0.27,4.47,2.11,0.95,0.0005,1.5,0.93
1989-12-01,,2.89,0.53,0.19,,1.32,0.03,0.2,0.0,2.41,0.49,0.19,0.0,0.0,4.39,2.86,0.58,0.15,0.0
1990-02-01,3.71,8.28,4.97,0.7,,5.11,2.98,1.37,0.1,2.7,4.57,0.89,0.38,4.59,4.69,12.53,0.87,0.15,2.93
1990-04-01,1.96,6.21,5.65,0.17,,8.92,4.49,0.29,0.0,2.82,3.79,0.64,0.8,2.4,2.4,4.6,0.84,0.72,0.09
1990-06-01,7.64,5.98,1.63,0.04,1.12,3.05,1.71,0.07,0.04,0.35,5.44,1.63,1.13,0.38,2.3,0.73,0.0,0.09,0.02
1990-08-01,4.43,2.64,0.96,2.7,3.04,3.28,2.54,2.25,0.0005,6.07,4.6,0.1,0.8,0.1,4.47,0.51,2.19,2.65,0.1
1990-10-01,3.05,6.5,1.35,0.04,5.31,1.93,0.79,0.3,0.0,4.58,5.13,0.78,1.82,0.08,10.45,2.98,0.44,0.25,0.0005
1990-12-01,1.32,5.57,0.94,0.46,4.65,4.42,0.75,0.25,0.0,1.69,,0.25,0.9,1.53,2.86,10.97,0.0005,,0.03
1991-02-01,2.13,6.6,1.96,0.56,3.56,1.31,0.0005,0.0,,1.27,0.87,0.01,0.45,3.31,2.02,12.32,0.17,0.26,2.75
1991-04-01,7.3,17.29,3.26,0.0,5.28,7.43,1.14,0.0,0.0,1.31,5.0,0.97,0.01,1.15,5.51,17.94,0.0,0.0,0.0005
1991-06-01,9.3,1.61,1.11,0.0005,3.58,1.11,4.58,1.87,0.0,3.06,4.55,1.9,0.05,,5.69,2.24,3.62,1.06,0.07
1991-08-01,6.56,1.06,6.07,0.12,5.46,3.22,2.64,4.44,0.0,4.14,2.81,2.04,1.18,0.0,6.6,0.98,1.21,1.65,0.0005
1991-10-01,2.57,4.78,4.7,1.16,0.18,10.66,2.38,0.32,0.0,2.7,1.66,0.8,1.41,4.33,0.13,3.82,0.31,0.6,0.51
1991-12-01,0.68,5.78,8.31,1.63,4.04,4.56,4.43,1.79,0.25,3.41,4.54,0.24,1.43,3.61,3.54,9.61,3.65,0.81,4.43
1992-02-01,2.31,4.95,5.38,0.9,2.92,1.3,1.03,0.52,1.03,3.03,1.71,0.46,1.54,7.87,3.88,3.14,0.24,0.15,12.5
1992-04-01,1.79,2.69,1.84,0.49,2.16,1.09,0.98,0.82,0.0005,2.6,4.2,0.01,0.11,0.5,2.22,1.88,,0.61,0.1
1992-06-01,5.95,6.49,3.65,0.04,2.8,5.27,6.98,2.68,0.0,4.17,5.38,2.43,0.29,,7.22,7.16,3.73,0.24,0.0
1992-08-01,7.37,0.86,1.14,1.3,7.71,3.69,5.22,2.82,0.0,6.3,2.12,2.03,1.26,0.06,6.47,2.48,2.17,5.67,0.0
1992-10-01,3.98,,1.4,0.26,3.19,1.51,0.06,0.14,0.15,1.82,2.38,0.54,1.46,2.78,6.07,1.25,0.37,0.72,1.88
1992-12-01,1.02,5.98,3.78,3.08,3.34,5.2,2.85,0.21,0.87,2.96,7.16,0.19,2.29,10.56,3.89,,0.87,1.32,6.04
1993-02-01,5.05,1.55,4.35,1.72,2.26,3.12,1.94,0.35,1.35,2.32,3.33,1.05,3.73,8.71,4.56,2.21,0.21,0.58,10.63
1993-04-01,1.2,5.17,3.29,0.0,2.58,7.04,4.1,0.68,0.0,3.96,3.6,1.28,0.59,1.6,2.28,7.2,0.25,0.03,0.0
1993-06-01,6.7,3.79,2.37,0.01,2.26,5.77,0.8,3.11,0.0,4.44,10.49,1.92,0.12,1.71,1.64,4.51,1.0,0.19,1.6
1993-08-01,1.17,2.25,0.04,0.55,4.17,3.44,2.88,2.71,0.0,2.05,3.77,1.75,1.79,0.0,1.66,4.35,4.05,4.63,0.0
1993-10-01,4.23,7.12,11.94,1.27,1.73,4.58,1.42,1.94,0.0,2.56,1.22,0.53,1.43,1.44,5.64,3.14,0.94,1.16,0.15
1993-12-01,2.31,7.9,1.37,0.02,3.86,3.13,1.29,0.02,0.06,3.82,1.73,0.0005,0.42,,3.33,5.78,0.12,0.13,1.47
1994-02-01,1.49,5.36,3.7,0.54,4.54,2.98,0.9,0.05,0.05,4.65,1.79,0.0,1.47,5.92,3.85,4.1,0.18,0.31,6.36
1994-04-01,0.86,1.28,2.52,0.09,4.6,5.53,3.96,1.97,0.01,2.58,9.79,2.06,2.67,,0.54,1.55,0.59,0.12,0.42
1994-06-01,10.37,2.98,1.72,0.0005,6.16,2.37,1.72,0.84,0.0,0.67,2.96,1.16,0.0005,0.0,8.56,7.36,0.41,2.25,0.0
1994-08-01,5.21,4.03,1.01,0.02,5.82,4.86,1.55,2.22,0.0,2.7,5.31,2.52,1.08,0.0,8.65,1.04,2.29,3.21,0.0
1994-10-01,9.51,10.2,6.87,0.55,2.51,1.68,3.55,1.51,0.0,2.78,7.76,1.15,1.86,,4.93,3.38,,1.85,0.76
1994-12-01,1.38,6.13,6.11,3.03,1.24,4.41,0.27,0.4,,0.91,0.81,0.07,2.01,,6.4,3.87,0.17,0.58,0.96
1995-02-01,1.77,2.33,0.57,0.34,4.29,0.66,0.02,0.01,0.17,1.63,0.87,0.17,0.95,1.7,6.17,3.42,0.28,0.55,1.88
1995-04-01,4.01,5.56,9.39,0.29,1.72,4.52,3.13,0.28,0.0,2.13,9.42,2.63,1.21,4.91,1.2,6.14,0.36,0.22,0.37
1995-06-01,9.48,3.61,3.39,0.0005,6.62,5.34,6.28,1.11,0.02,2.35,10.27,4.8,0.56,1.57,6.92,3.15,1.62,0.27,0.34
1995-08-01,8.25,0.58,5.12,3.5,4.62,0.34,6.64,1.23,0.0005,4.19,0.7,0.45,1.41,0.0,6.86,0.57,1.79,2.59,0.0
1995-10-01,5.08,0.92,0.68,0.0,4.36,2.08,0.85,0.33,0.04,6.33,0.61,0.03,0.0,0.0,4.28,1.77,0.8,0.0005,0.0
1995-12-01,1.36,4.86,1.22,0.01,0.9,4.71,0.77,0.4,0.07,1.8,3.38,0.03,0.19,8.82,2.59,,0.27,0.56,2.0
1996-02-01,1.38,1.56,0.24,1.03,2.84,0.97,0.03,0.06,0.33,,0.25,0.39,0.43,10.0,2.76,2.67,0.09,0.32,9.5
1996-04-01,2.63,3.6,3.26,0.0005,3.39,5.12,0.18,0.0,0.0,3.27,3.52,0.35,0.25,4.1,4.8,6.54,0.0,0.0,1.1
1996-06-01,6.61,4.54,2.88,0.0005,3.63,6.08,1.88,3.88,0.0,3.9,5.32,2.61,0.55,0.64,2.02,3.33,4.36,0.73,0.0
1996-08-01,7.42,5.37,6.11,0.34,6.36,4.08,,2.44,0.0,5.15,2.75,2.68,1.08,0.03,2.16,2.19,7.21,1.62,0.0
1996-10-01,6.83,3.5,1.45,0.37,1.29,2.73,,1.62,0.42,5.0,5.67,0.46,2.1,5.49,4.02,2.99,0.53,1.83,3.32
1996-12-01,3.92,4.44,2.79,0.02,3.61,2.13,,0.15,0.11,5.44,0.09,0.11,0.95,10.68,3.22,2.39,0.01,0.0,6.89
1997-02-01,1.86,6.36,7.98,0.55,2.74,5.31,,0.81,0.01,4.48,5.91,,1.77,0.85,5.26,7.48,0.43,,0.15
1997-04-01,7.18,12.9,6.11,0.24,3.98,4.61,,4.89,0.0,4.8,2.42,1.71,1.99,0.93,4.03,5.9,3.53,0.08,0.0
1997-06-01,5.73,6.24,4.42,0.0005,4.09,5.24,,3.39,0.4,2.53,6.31,1.16,0.48,0.65,3.97,4.88,3.11,0.75,0.02
1997-08-01,4.86,2.13,3.2,1.39,1.08,1.76,,4.54,0.0005,0.44,5.28,2.34,2.9,0.48,2.05,6.15,2.05,1.5,0.0
1997-10-01,3.53,4.84,,0.07,2.33,4.35,,0.64,0.0,3.78,3.22,3.21,1.66,0.43,5.32,5.07,0.46,1.33,0.0
1997-12-01,5.01,5.24,9.69,0.83,3.51,5.1,,2.7,0.52,2.96,3.79,1.02,1.3,3.87,5.1,3.99,3.47,1.09,6.29
1998-02-01,9.87,6.33,3.41,2.93,4.37,5.0,,0.61,2.31,5.49,1.3,0.27,1.78,18.82,5.76,6.65,0.76,0.53,23.76
1998-04-01,2.94,1.63,2.12,0.43,6.28,2.66,0.74,1.23,0.17,4.54,3.48,0.53,0.73,2.59,4.44,3.23,0.24,0.58,2.48
1998-06-01,4.01,2.19,1.43,0.0,4.08,2.41,0.41,0.14,0.22,1.68,3.61,0.48,0.12,1.67,3.47,2.06,0.01,0.0,0.36
1998-08-01,5.99,6.01,2.22,1.05,1.42,1.46,0.64,4.56,0.04,1.82,2.89,2.71,0.44,0.0,2.32,0.78,2.07,1.62,0.0
1998-10-01,3.12,2.82,,1.03,1.05,8.5,5.91,4.6,0.06,0.69,6.81,1.24,3.58,0.74,2.32,1.03,6.42,0.99,0.0005
1998-12-01,0.53,6.83,5.55,0.68,3.85,3.32,0.84,0.21,0.0,5.53,1.18,0.22,0.22,1.66,3.02,6.44,0.26,0.35,0.57
1999-02-01,1.41,0.48,0.05,0.17,2.95,0.72,0.1,0.0,0.0,1.54,2.45,0.07,0.72,10.25,2.93,3.23,0.0,0.0,0.92
1999-04-01,1.27,5.4,3.49,1.13,2.58,5.27,2.91,1.84,0.46,4.58,5.83,5.04,2.91,3.08,3.31,5.77,1.6,0.03,2.87
1999-06-01,10.56,3.51,2.54,0.0005,4.63,4.75,2.22,1.73,0.0,3.0,8.73,1.01,0.95,0.53,4.13,5.0,1.43,0.3,0.13
1999-08-01,8.8,1.77,0.12,0.92,1.81,1.87,0.0005,2.34,0.0,4.55,0.48,2.57,2.05,0.15,3.39,0.69,4.59,4.81,0.0
1999-10-01,0.48,3.1,3.21,0.0,2.23,2.68,2.5,0.65,0.0,3.28,1.2,0.3,0.0005,0.65,4.03,2.7,0.42,0.0,0.0
1999-12-01,0.95,4.38,3.22,0.0,1.09,5.85,4.25,0.82,0.0,2.43,5.35,0.0005,0.16,0.31,1.52,3.86,0.42,0.05,0.0
2000-01-01,3.72,1.69,1.9,0.01,3.72,2.28,0.06,0.01,0.0005,4.45,,0.15,1.83,11.52,8.53,,0.0005,0.0005,1.77
2000-02-01,1.85,1.94,1.41,0.0005,2.28,1.3,1.61,0.0,0.43,1.38,2.8,0.17,1.03,11.34,1.46,4.14,0.0,0.25,10.06
2000-03-01,3.79,6.04,2.55,2.98,3.5,2.62,4.39,1.75,0.29,3.77,4.06,1.9,3.62,1.34,4.21,7.46,1.26,1.07,2.71
2000-04-01,0.58,3.46,2.1,0.0,4.32,1.76,5.73,0.74,0.0005,5.88,0.93,0.9,0.0005,3.17,2.17,5.31,0.58,0.0005,3.59
2000-05-01,0.42,9.44,4.63,0.0,2.49,3.3,0.66,0.85,0.0005,3.72,9.17,0.82,0.21,2.68,0.12,5.65,0.04,0.0,0.0
2000-06-01,8.31,5.65,13.52,0.34,4.35,8.36,7.12,1.17,0.0005,3.98,10.22,0.6,0.06,0.72,5.32,5.31,7.01,0.22,0.0
2000-07-01,8.0,0.69,0.0,0.28,2.21,1.32,0.98,2.25,0.0,5.44,2.89,1.35,0.21,0.0,4.15,2.57,1.84,0.72,
2000-08-01,4.37,0.0,0.1,0.58,4.37,0.31,0.0,0.26,0.24,5.03,0.55,0.4,1.3,0.09,5.75,0.0,0.21,2.99,0.0
2000-09-01,4.66,2.35,1.21,0.01,2.78,3.47,0.36,0.05,0.0,5.59,,0.41,0.97,0.5,8.21,1.02,0.01,0.08,0.0
2000-10-01,0.16,1.23,3.13,3.17,0.04,2.4,4.28,3.83,0.02,0.0,2.45,1.52,3.64,3.65,0.02,0.0,4.81,3.82,
2000-11-01,1.09,9.72,6.96,0.5,1.98,7.45,1.27,0.43,0.0,2.47,4.26,0.03,1.24,1.78,3.65,10.7,2.95,1.22,0.0
2000-12-01,1.42,5.76,2.87,0.0,1.3,3.09,0.88,0.84,0.0,1.78,1.24,0.4,0.68,0.68,1.52,3.04,0.58,0.1,
2001-01-01,0.86,3.47,3.0,1.77,2.33,2.76,1.09,0.67,1.03,2.51,3.14,0.9,1.76,6.16,2.16,4.18,1.47,0.85,6.9
2001-02-01,0.73,11.3,4.76,0.86,2.71,7.97,2.09,0.95,1.32,2.46,4.67,0.29,1.34,5.7,2.87,,0.21,0.4,7.29
2001-03-01,6.68,6.09,6.22,0.77,4.04,2.44,0.81,3.45,0.06,5.27,0.18,0.93,1.04,3.13,8.0,,1.86,0.27,
2001-04-01,0.95,3.31,1.21,1.06,2.15,2.23,0.97,0.1,0.02,1.95,1.48,0.93,1.28,3.32,1.16,,0.08,0.89,1.94
2001-05-01,2.08,7.18,4.01,0.02,2.47,5.81,8.46,2.82,0.01,1.3,3.23,4.23,0.48,0.07,2.45,,1.32,1.09,0.02
2001-06-01,5.13,1.73,0.78,0.01,5.29,3.13,0.53,1.76,0.0,5.78,5.81,2.94,0.3,0.0,6.21,,0.76,0.09,
2001-07-01,6.65,2.15,0.9,0.67,8.56,2.57,0.06,0.67,0.25,3.79,3.35,3.53,1.05,0.26,2.52,4.1,1.54,2.62,0.03
