,January,February,March,April,May,June,July,August,September,October,November,December,Latitude,Longitude
AU_73100,-1.5166666666666668,0.3611111111111111,1.4264705882352944,0.33199999999999996,0.20750000000000007,0.9444444444444444,0.20666666666666628,-0.6299999999999997,-1.146153846153846,-1.5461538461538458,0.5840909090909091,0.9,-33.91,148.44
AU_61007,-0.6499999999999998,-0.75,0.8526315789473682,0.2250000000000001,-0.7263157894736842,0.75,-0.11176470588235328,-0.08000000000000007,0.05000000000000071,-0.125,1.6571428571428573,-0.8818181818181814,-32.03,150.58
AU_61016,-1.3343137254901958,-1.5277272727272728,1.4999999999999998,0.4618055555555556,-0.7208333333333332,1.3571428571428572,-0.5009287925696595,-0.07232142857142855,-0.5750000000000006,0.3285714285714287,2.7,-1.3147058823529414,-32.39,150.69
AU_61026,-0.15000000000000094,-0.20952380952380953,1.3879598662207357,0.3200000000000001,-0.24999999999999983,1.5294117647058822,-0.25111111111111106,0.17181818181818187,-0.02644927536231887,-0.7299999999999995,2.6033333333333335,-2.2124999999999995,-32.01,151.0
AU_61051,-1.8764705882352937,-0.3649999999999999,1.1578947368421055,-0.05714285714285713,-1.4299999999999997,0.48499999999999976,-0.9444444444444444,-0.0642857142857147,-0.9545454545454546,-1.333333333333333,0.7040000000000001,-1.0799999999999996,-31.77,150.84
AU_61065,0.11428571428571388,-0.6380952380952382,0.7200000000000001,0.42000000000000026,-0.7800000000000005,0.7285714285714288,-0.12631578947368452,0.19999999999999987,-0.3904761904761906,0.07272727272727263,1.6727272727272728,0.02857142857142864,-32.14,150.73
AU_61073,-0.48,0.7791666666666666,1.6800000000000002,0.08181818181818183,-0.06923076923076926,0.9357142857142858,0.2799999999999997,0.13823529411764673,0.15531400966183553,-0.4750000000000014,1.6041666666666665,-0.23578947368421022,-32.08,150.37
AU_61097,-0.46250000000000036,1.0,0.14444444444444413,0.23636363636363641,-0.72,0.8666666666666666,0.4363636363636361,0.2250000000000001,-0.8695652173913043,0.060869565217391244,0.8800000000000002,0.13750000000000018,-31.92,151.24
AU_61100,-2.208333333333333,-1.06,0.6879545454545456,-0.21999999999999992,-0.1857142857142857,1.475,-0.6245833333333335,-0.7764705882352942,0.17,1.14,1.6749999999999996,-1.4,-32.77,151.09
AU_62032,-1.2666666666666666,-0.5066666666666666,0.5833333333333333,0.7625,0.0,1.1400000000000001,-0.42857142857142855,-0.04210526315789496,-0.7090909090909091,-0.4982456140350867,0.9473684210526315,0.01398601398601391,-32.36,149.95
